qn1,qn2,qn3,qn4,qn5,qn6,qn7,qn8,qn9,qn10,qn11,target
,0.4963715329975307,1.3565165329975306,,0.20178253299753066,47.10428253299754,0.20178253299753066,1.1917825329975307,35139175.91606825,0.36542553299753067,1.6249455329975306,0
247.8999046965568,,,2.0099046965567964,,,12230766516.139904,3.2199046965567963,12116251.442158217,,,0
,-1.1687001308848344,-1.2926881308848344,,-1.2926881308848344,356.42848186911533,-1.2926881308848344,-0.012688130884834337,151653.6368893339,0.0882838691151655,-0.15162913088483432,0
13.669695414345002,0.6696954143450025,,-0.31530458565499747,-1.3303045856549975,,117000585.6896954,0.33969541434500256,506861.8463708662,-0.3303045856549975,,0
102.40403201461828,-0.11887498538171787,12.493512014618283,0.25203201461828206,-0.5958599853817179,79.84638201461829,15128995768.224031,3.304032014618282,108049.03445866132,-0.5419989853817179,-0.10742998538171789,0
9.524175360922191,1.632489360922192,2.007512360922192,3.3061753609221918,1.524329360922192,447.7158703609222,108936417.77417536,1.784175360922192,160296.828523187,1.825859360922192,3.3885453609221923,0
71.15919625410103,0.3847382541010359,0.15919625410103588,21.000196254101038,0.1594261541010359,419.8464162541011,986278.6791962541,0.3491962541010359,5150000.159196254,0.16624625410103588,1.413590254101036,0
351.66788836156286,,,1.6698883615628488,,,6866537440.957889,3.107888361562849,21535001.667888362,,,0
,,,,,,28326842.383249845,0.5232498444633393,3291271.4498123443,,,0
,,,,,,28326840.96930508,-0.8906949194469012,1597877.7721957054,,,0
,-1.379743777685742,,,-2.422209777685742,,342121391.0577902,0.007790222314258077,5491.563297468691,-1.4222097776857419,-0.48110677768574184,0
,1.1694602291390601,7.88114822913906,,1.10916022913906,220.78915522913908,16523212.149160229,1.34916022913906,1845893.4259705737,2.25044822913906,3.22051222913906,0
12.907844877850435,2.2227158778504346,1.9078448778504344,3.5258448778504343,2.0665033778504345,57.77948987785043,47999911.08784488,2.8178448778504346,38943295.86388884,0.4098518778504343,3.0978088778504347,0
,,,,,,499999.8327626953,,869047.4518103144,,,0
145.8236997637669,1.22014876376691,0.92548076376691,3.0966997637669103,0.82370336376691,124.15318476376692,0.82369976376691,1.72369976376691,71784.15703309712,2.07501176376691,2.47897976376691,0
,-0.5877221455195982,-11.646283145519597,,-0.5492851455195982,22.4453498544804,-0.5492851455195982,,5062.818988216549,1.593068854480402,3.512094854480403,0
,-0.3696344950391106,-0.3631314950391106,,-0.4628664950391106,147.48404350496088,-0.4628664950391106,0.1571335049608894,3526944.96923227,9.12258150496089,0.41222050496088947,0
6.1818091913640165,0.4890481913640162,2.684388191364016,0.7458091913640161,0.18828689136401622,489.074489191364,111560206.45180918,1.4218091913640163,3626113.3316562865,0.2960731913640162,0.9761471913640162,0
8.251240408031142,2.558479408031142,4.753819408031141,2.481240408031142,2.257718108031142,491.14392040803114,111560208.5212404,3.4912404080311417,1480093.994359674,2.365504408031142,3.045578408031142,0
,1.974574536834251,1.776049536834251,,1.776049536834251,157.06456953683426,1.776049536834251,2.766049536834251,298337178.1922345,2.0748625368342513,2.882685536834251,0
0.879397587822459,,,0.21239758782245904,,,14742234203.349398,1.1493975878224592,31652799.879397586,,,0
20.99044457628338,0.6964585762833807,39.60896957628338,0.6664445762833806,-0.009555323716619282,87.52875957628338,63961435085.53045,1.2104445762833806,128151.39850945333,-0.002564423716619282,0.7641215762833807,0
20.83607281458921,0.5420868145892077,39.45459781458921,0.5120728145892077,-0.16392708541079226,87.3743878145892,63961435085.376076,1.0560728145892078,128151.24413769164,-0.15693618541079227,0.6097498145892077,0
,0.46233724605354726,-0.2423497539464527,,-0.2423497539464527,42.418120246053554,203517.16765024606,-0.042349753946452684,2105957.755589807,0.38510724605354724,3.143889246053547,0
62.94427150576487,-0.035722494235135877,-0.05572849423513588,0.21727150576486415,0.5854478057648641,2073.420941505765,235739948.05427152,0.33427150576486414,385124.94427150575,0.31874450576486413,0.964685505764864,0
11.469314839867948,-0.3621681601320508,1.9611458398679495,-0.5296851601320508,-0.5270869601320508,159.30427483986796,1348558551.9693148,0.3793148398679492,1153.6653908491494,0.7014618398679491,0.6578598398679492,0
,0.1807032897099644,0.15013328970996442,,0.3186892897099644,64.21303428970995,49301799.98868929,1.0986892897099645,1253436.8914914876,0.6707812897099644,1.1109992897099645,0
,0.2670756320297102,-0.5564283679702899,,-0.5564283679702899,29.314076632029707,4123291.8335716324,0.32357163202971007,49635.43258262104,-0.4973093679702899,3.2108596320297096,0
195.2043873673366,,,1.207387367336597,,,7274995397.274387,2.5343873673365973,405780.19809805916,,,0
3.5858491652879536,,,-0.06415083471204658,,,14725486382.66585,0.8558491652879534,36480789.05953337,,,0
17.096586271593914,,,-0.8984137284060869,,,14035262926.796587,0.3665862715939131,481483.1264370179,,,0
,0.410148088230768,0.408619088230768,,0.408619088230768,202.14776908823077,2204240.308619088,0.668619088230768,6624785.1069737505,0.428227088230768,1.3355520882307679,0
,-0.8541898949541532,-0.9204078949541532,,-0.9204078949541532,111.57003710504584,101895939.8195921,-0.8504078949541531,44957020.15185318,-0.5055378949541532,0.13989010504584676,0
6.936754802851548,0.145416802851548,-10.339945197148452,80.78175480285155,-0.06318389714845198,869.8244648028515,38005537860.67675,1.776754802851548,62644883.80215601,-0.221172197148452,0.952611802851548,1
,0.3067028923513715,0.33781089235137146,,0.33781089235137146,329.1009758923514,10866809670.367811,1.3078108923513714,54597546.4438438,-1.6471411076486286,1.2924748923513714,1
,-1.3125170013805965,-0.7136400013805964,,0.2903759986194036,203.0894859986194,16701000.280375998,0.5103759986194036,17027556.156297788,0.9589049986194036,0.5606769986194036,0
,0.3236498470584446,-10.161712152941556,,0.11498784705844461,870.0026978470585,38000616876.274994,1.9449878470584447,2093425.922097404,-0.0429391529415554,1.1308448470584447,0
60.265217656253846,-0.31940734374615426,0.5990676562538457,-0.7327823437461543,-0.6682171437461543,159.04834765625384,266252149.59521767,-0.01478234374615428,29166.308107046774,-0.2968583437461543,1.5105876562538456,0
,0.1437994547461493,11.32132845474615,,0.1499774547461493,659.9144874547461,6625550.029977455,0.6099774547461493,7452421.918536408,-0.8491165452538507,1.1068134547461492,0
,-1.6962662969287234,9.481262703071277,,-1.6900882969287234,658.0744217030713,6625548.189911703,-1.2300882969287235,4036528.518742252,-2.6891822969287236,-0.7332522969287234,0
,0.7435347837385154,0.10386478373851539,,0.011046783738515396,60.571846783738515,17773000.581046782,0.8510467837385154,818502.3562662195,0.1851857837385154,3.5273797837385157,0
,0.7941250946342922,0.5504100946342921,,0.5426130946342921,110.8036380946343,882619.5426130947,0.5626130946342921,33492.28910365782,1.2849880946342922,1.7289630946342922,0
,0.160782135373843,-0.1822518646261569,,-0.5767288646261569,19.14677613537384,36192614.47327113,-0.10672886462615694,22699214.89752588,-0.05150986462615692,3.0984401353738433,0
,0.12497251646723812,-0.12668348353276188,,-0.12668348353276188,44.74021151646724,991034.9133165166,0.7433165164672382,2781266.83850639,0.8703925164672381,1.209599516467238,0
,-0.5683509495513251,-0.36970594955132513,,-0.7214649495513251,199.0718700504487,-0.7214649495513251,,486665.9452017172,0.2306880504486749,0.3719610504486749,0
,1.9675840643162603,1.1859390643162604,,1.1859390643162604,74.08264406431628,1.1859390643162604,,62572.61451049289,1.2439860643162604,5.37248006431626,0
,0.9253900984415679,4.024085098441568,,0.9114090984415679,289.4362440984416,22489064.7314091,1.671409098441568,1063101.9677471265,1.494438098441568,1.916623098441568,0
,1.4807953452243319,2.8326613452243317,,0.7743423452243319,65.95348734522432,10606403.634342344,1.5143423452243319,758407.2960814757,0.7906063452243318,4.2206733452243315,0
94.2621429536451,1.3539209536450967,1.2621429536450968,1.533142953645097,1.2939763536450968,299.8471079536451,65016217.79214296,2.042142953645097,976254.5954762868,1.4670909536450967,2.3204439536450967,0
7.532540992802947,-0.25879700719705245,-10.744159007197052,3.0135409928029477,-0.4407440071970525,869.420250992803,40031308545.50254,1.3625409928029475,106809689.40311907,-0.6253860071970525,0.5483979928029475,1
11.46823439824885,0.67689639824885,-9.80846560175115,2.20723439824885,0.53322029824885,870.3559443982488,43074068428.23823,2.28823439824885,85375903.06472564,0.31030739824885,1.48409139824885,1
,-0.3980436425295887,199.9023393574704,,-0.4821096425295887,1929.9415703574705,-0.4821096425295887,,7942.835454483153,-0.4291166425295887,3.623938357470412,0
,-0.24170437057858932,200.0586786294214,,-0.3257703705785893,1930.0979096294216,-0.3257703705785893,,190.5972985305203,-0.2727773705785893,3.780277629421411,0
,-2.202611310476836,-2.1715033104768358,,-2.1715033104768358,326.59166168952316,10866809667.858498,-1.2015033104768358,60867654.06250035,-4.156455310476836,-1.2168393104768358,1
,1.0405190301398206,1.0716270301398205,,1.0716270301398205,329.83479203013985,10866809671.101627,2.0416270301398205,62726998.00032904,-0.9133249698601795,2.0262910301398205,1
,0.42753124940261417,-0.36576175059738586,,-0.36576175059738586,53.46407324940261,170084.90423824938,-0.16576175059738585,441253.3610583043,-0.2543837505973859,1.1156162494026143,0
